time,passenger_count,trip_distance,tip_amount,total_amount,pick_up_index,drop_off_index
854.0,1.0,1.7,2.95,14.75,2125.0,757.0
854.0,1.0,2.77,0.0,25.3,1040.0,244.0
854.0,1.0,1.23,0.0,8.8,2395.0,555.0
854.0,1.0,1.2,3.05,15.35,2141.0,794.0
854.0,1.0,1.62,0.0,12.8,1613.0,2941.0
854.0,2.0,0.74,0.0,6.8,1254.0,1080.0
854.0,2.0,0.74,0.0,6.8,1254.0,1080.0
854.0,1.0,1.4,1.0,10.8,1619.0,2629.0
854.0,1.0,1.15,2.64,11.44,3264.0,1216.0
854.0,2.0,1.48,0.0,9.8,2889.0,2641.0
854.0,1.0,0.6,0.95,5.75,4277.0,1389.0
854.0,2.0,3.57,0.0,21.8,543.0,3018.0
854.0,2.0,3.57,0.0,21.8,543.0,3018.0
854.0,1.0,3.57,0.0,21.8,543.0,3018.0
854.0,1.0,3.58,3.36,20.16,242.0,3577.0
854.0,1.0,1.1,1.85,11.15,1717.0,1097.0
854.0,1.0,0.5,1.75,10.55,3341.0,3227.0
854.0,2.0,1.28,0.0,13.3,3270.0,1282.0
854.0,2.0,1.8,2.8,14.1,974.0,242.0
854.0,1.0,1.4,2.46,14.76,2540.0,488.0
854.0,2.0,0.69,1.45,7.25,1125.0,4425.0
854.0,2.0,1.69,2.26,13.56,629.0,2545.0
854.0,2.0,1.69,2.26,13.56,629.0,2545.0
854.0,1.0,1.9,3.05,18.35,1328.0,2501.0
854.0,1.0,1.73,3.2,16.0,3619.0,600.0
854.0,2.0,2.3,0.0,11.8,2022.0,111.0
854.0,2.0,2.29,0.0,17.8,1661.0,3274.0
854.0,2.0,2.29,0.0,17.8,1661.0,3274.0
854.0,2.0,2.29,0.0,17.8,1661.0,3274.0
854.0,1.0,5.37,1.0,26.8,2698.0,1891.0
854.0,1.0,1.8,2.15,12.95,3251.0,3654.0
854.0,2.0,0.7,1.26,7.56,4485.0,528.0
854.0,2.0,0.7,1.26,7.56,4485.0,528.0
854.0,1.0,0.7,1.26,7.56,4485.0,528.0
854.0,1.0,1.94,2.56,15.36,2128.0,1295.0
854.0,1.0,1.9,1.0,13.3,1924.0,2940.0
854.0,2.0,1.7,0.0,10.8,2573.0,3564.0
854.0,2.0,1.7,0.0,10.8,2573.0,3564.0
854.0,1.0,1.7,0.0,10.8,2573.0,3564.0
854.0,2.0,0.86,0.0,7.3,2425.0,4271.0
854.0,2.0,0.86,0.0,7.3,2425.0,4271.0
854.0,1.0,0.86,0.0,7.3,2425.0,4271.0
854.0,1.0,0.48,0.86,5.16,3390.0,3366.0
854.0,1.0,1.9,0.0,9.8,489.0,2710.0
854.0,1.0,1.13,0.0,9.8,2140.0,246.0
854.0,1.0,0.8,1.96,11.76,3424.0,3403.0
854.0,1.0,0.85,0.0,8.3,489.0,617.0
855.0,2.0,1.75,2.16,12.96,1692.0,2238.0
855.0,2.0,1.75,2.16,12.96,1692.0,2238.0
855.0,1.0,1.75,2.16,12.96,1692.0,2238.0
855.0,1.0,1.7,0.0,14.8,1082.0,765.0
855.0,1.0,1.38,1.56,9.36,131.0,500.0
855.0,1.0,1.21,0.0,6.8,3468.0,4275.0
855.0,1.0,2.9,3.25,19.55,2995.0,770.0
855.0,2.0,0.61,1.0,6.8,269.0,283.0
855.0,2.0,0.61,1.0,6.8,269.0,283.0
855.0,2.0,0.61,1.0,6.8,269.0,283.0
855.0,2.0,1.2,2.7,13.5,2629.0,2119.0
855.0,1.0,0.7,0.0,7.8,3376.0,2317.0
855.0,2.0,3.5,4.3,21.6,3692.0,1693.0
855.0,1.0,1.5,0.0,9.8,3631.0,796.0
855.0,1.0,3.5,6.15,36.95,3201.0,1913.0
855.0,1.0,3.4,0.0,16.3,2151.0,1245.0
855.0,2.0,1.9,2.05,12.35,673.0,3812.0
855.0,1.0,2.8,0.0,18.3,1045.0,1571.0
855.0,1.0,0.38,0.0,5.3,4263.0,1329.0
855.0,1.0,1.9,3.2,16.0,3540.0,1257.0
855.0,1.0,1.45,2.16,12.96,2476.0,3264.0
855.0,1.0,1.08,0.0,9.3,631.0,2847.0
855.0,2.0,0.91,1.36,8.16,3175.0,3200.0
855.0,2.0,0.91,1.36,8.16,3175.0,3200.0
855.0,1.0,0.91,1.36,8.16,3175.0,3200.0
855.0,1.0,0.57,0.0,4.8,2662.0,2641.0
855.0,1.0,0.9,0.0,6.8,888.0,1938.0
855.0,1.0,1.12,2.08,10.38,489.0,511.0
855.0,1.0,3.8,0.0,21.8,1562.0,1580.0
855.0,1.0,0.94,2.16,12.96,3205.0,2119.0
855.0,1.0,1.48,3.39,14.69,1370.0,1285.0
855.0,1.0,1.12,0.7,9.0,265.0,3443.0
855.0,1.0,1.9,2.45,14.75,4411.0,671.0
855.0,1.0,1.5,0.0,9.8,2431.0,980.0
855.0,1.0,0.8,1.65,9.95,1325.0,3722.0
855.0,1.0,1.02,1.46,8.76,998.0,103.0
855.0,1.0,1.0,0.2,7.0,2582.0,2498.0
855.0,1.0,1.03,0.0,7.3,3170.0,3197.0
855.0,1.0,2.36,3.26,19.56,3719.0,844.0
855.0,1.0,1.85,1.54,11.84,1664.0,4123.0
855.0,1.0,1.44,0.0,11.8,3713.0,623.0
855.0,1.0,1.6,0.0,11.8,1258.0,2447.0
855.0,1.0,1.6,0.0,7.3,3145.0,1184.0
855.0,2.0,0.5,1.0,6.8,2076.0,1027.0
855.0,1.0,0.5,1.0,6.8,2076.0,1027.0
855.0,1.0,1.3,2.2,11.0,2049.0,1150.0
855.0,1.0,2.0,1.0,16.8,2431.0,2220.0
855.0,2.0,2.05,0.0,13.8,3379.0,501.0
855.0,1.0,1.46,2.06,12.36,1627.0,3324.0
855.0,1.0,0.3,0.0,4.8,988.0,2132.0
855.0,2.0,2.0,0.0,13.8,3426.0,1216.0
855.0,2.0,0.77,0.0,6.8,2822.0,716.0
855.0,1.0,0.77,0.0,6.8,2822.0,716.0
855.0,1.0,4.7,0.1,34.4,545.0,3245.0
855.0,1.0,1.7,2.2,14.0,2423.0,1169.0
855.0,2.0,2.5,0.0,17.8,4020.0,4236.0
855.0,2.0,2.8,3.95,23.75,108.0,2936.0
855.0,1.0,2.8,3.95,23.75,108.0,2936.0
855.0,2.0,1.31,1.76,10.56,3288.0,2304.0
855.0,1.0,1.62,4.58,22.88,551.0,238.0
855.0,1.0,1.0,2.2,12.0,193.0,2064.0
855.0,2.0,3.01,1.0,14.8,3617.0,405.0
855.0,2.0,3.01,1.0,14.8,3617.0,405.0
855.0,1.0,3.01,1.0,14.8,3617.0,405.0
855.0,1.0,0.7,1.16,6.96,3870.0,1245.0
855.0,2.0,1.96,2.16,12.96,3321.0,3009.0
855.0,2.0,1.96,2.16,12.96,3321.0,3009.0
855.0,1.0,0.3,0.0,4.8,1861.0,2387.0
855.0,1.0,0.9,0.0,8.8,1071.0,3388.0
855.0,1.0,3.01,3.16,18.96,2054.0,637.0
855.0,1.0,2.14,0.0,9.3,2638.0,3269.0
855.0,1.0,7.36,5.16,30.96,3377.0,364.0
855.0,1.0,1.2,2.0,12.3,3260.0,1685.0
855.0,2.0,0.9,1.0,9.3,2201.0,3340.0
855.0,2.0,0.9,1.0,9.3,2201.0,3340.0
855.0,2.0,0.9,0.0,8.3,483.0,3381.0
855.0,1.0,0.9,0.0,8.3,483.0,3381.0
855.0,1.0,2.3,0.0,13.3,2397.0,2160.0
855.0,1.0,2.6,0.0,22.3,796.0,3119.0
855.0,1.0,0.63,0.0,8.3,4372.0,449.0
855.0,1.0,2.67,0.0,14.8,2888.0,4406.0
855.0,1.0,4.7,0.0,20.8,2663.0,3232.0
855.0,1.0,1.6,0.0,8.8,3394.0,656.0
855.0,1.0,0.67,0.0,7.8,221.0,2277.0
855.0,1.0,0.4,1.05,6.35,561.0,4418.0
855.0,1.0,1.2,1.95,11.75,2570.0,3807.0
855.0,2.0,1.55,2.26,13.56,1394.0,1319.0
855.0,2.0,1.55,2.26,13.56,1394.0,1319.0
855.0,1.0,1.55,2.26,13.56,1394.0,1319.0
855.0,1.0,1.53,0.0,8.8,2104.0,3057.0
855.0,2.0,1.56,1.76,10.56,2604.0,1763.0
855.0,1.0,0.86,1.36,8.16,755.0,1902.0
856.0,2.0,0.4,0.0,4.8,2411.0,2073.0
856.0,1.0,7.5,5.65,33.95,1292.0,431.0
856.0,1.0,1.3,0.0,10.8,3234.0,3390.0
856.0,1.0,4.58,4.26,25.56,936.0,528.0
856.0,1.0,1.7,0.0,11.8,172.0,53.0
856.0,1.0,0.6,1.55,6.85,1580.0,2971.0
856.0,1.0,3.6,4.8,24.1,4188.0,1670.0
856.0,1.0,2.1,2.75,18.05,3016.0,2778.0
856.0,2.0,5.6,2.0,20.8,2046.0,104.0
856.0,2.0,5.6,2.0,20.8,2046.0,104.0
856.0,1.0,5.6,2.0,20.8,2046.0,104.0
856.0,1.0,1.74,2.7,13.5,3269.0,4267.0
856.0,2.0,2.57,2.96,17.76,1408.0,239.0
856.0,1.0,1.47,1.66,9.96,3347.0,3167.0
856.0,1.0,0.41,1.0,7.8,715.0,912.0
856.0,1.0,1.0,1.95,11.75,2426.0,619.0
856.0,1.0,1.2,1.95,11.75,558.0,2029.0
856.0,1.0,8.2,6.15,36.95,3096.0,3576.0
856.0,2.0,0.85,0.0,12.3,572.0,4384.0
856.0,1.0,0.85,0.0,12.3,572.0,4384.0
856.0,2.0,0.58,0.0,7.3,1353.0,2349.0
856.0,2.0,0.58,0.0,7.3,1353.0,2349.0
856.0,1.0,0.58,0.0,7.3,1353.0,2349.0
856.0,1.0,1.1,1.55,9.35,3647.0,2994.0
856.0,1.0,0.9,0.0,11.8,3839.0,600.0
856.0,1.0,1.68,0.0,13.3,3239.0,1874.0
856.0,1.0,4.7,1.0,24.3,2088.0,2487.0
856.0,1.0,1.83,1.5,13.3,1382.0,2427.0
856.0,2.0,2.9,1.0,15.3,3720.0,127.0
856.0,1.0,1.8,1.0,12.3,644.0,1684.0
856.0,2.0,1.9,0.0,11.8,443.0,23.0
856.0,2.0,1.9,0.0,11.8,443.0,23.0
856.0,2.0,5.1,0.0,37.3,232.0,3275.0
856.0,1.0,1.31,1.96,11.76,4172.0,286.0
856.0,1.0,0.59,0.0,4.8,931.0,1170.0
856.0,1.0,2.6,3.85,23.15,2776.0,4277.0
856.0,1.0,4.5,6.26,37.56,1879.0,2615.0
856.0,2.0,1.2,3.55,17.85,2070.0,2058.0
856.0,2.0,1.2,3.55,17.85,2070.0,2058.0
856.0,1.0,1.2,3.55,17.85,2070.0,2058.0
856.0,1.0,1.7,1.95,11.75,2127.0,1079.0
856.0,1.0,5.7,2.0,22.3,1583.0,3702.0
856.0,1.0,4.3,3.95,19.75,1173.0,2228.0
856.0,1.0,1.5,2.26,13.56,2509.0,1357.0
856.0,1.0,1.42,1.2,9.0,2054.0,929.0
856.0,2.0,1.35,1.5,15.3,709.0,101.0
856.0,1.0,2.6,5.3,23.1,1071.0,2262.0
856.0,1.0,0.61,0.0,9.8,3708.0,1979.0
856.0,1.0,0.5,0.0,6.8,1372.0,3143.0
856.0,1.0,1.9,1.0,12.3,2434.0,4275.0
856.0,2.0,3.0,0.0,26.3,2474.0,993.0
856.0,2.0,1.52,0.0,11.3,4230.0,2238.0
856.0,1.0,0.9,0.0,11.3,2045.0,794.0
856.0,1.0,1.7,0.0,10.8,933.0,1329.0
856.0,2.0,1.55,4.29,18.59,2657.0,108.0
856.0,2.0,1.55,4.29,18.59,2657.0,108.0
856.0,2.0,1.55,4.29,18.59,2657.0,108.0
856.0,1.0,0.8,0.0,8.3,2558.0,3943.0
856.0,1.0,0.53,0.75,7.55,2405.0,3144.0
856.0,2.0,1.3,0.0,7.3,1660.0,582.0
856.0,1.0,0.63,1.0,6.8,2410.0,3411.0
856.0,1.0,0.3,1.05,5.35,4277.0,1486.0
856.0,1.0,2.7,0.0,16.8,3013.0,3337.0
856.0,1.0,0.9,0.9,8.7,3143.0,470.0
856.0,1.0,0.5,0.65,5.95,3536.0,2635.0
856.0,2.0,1.56,0.0,16.8,2776.0,3407.0
856.0,2.0,1.56,0.0,16.8,2776.0,3407.0
856.0,1.0,1.56,0.0,16.8,2776.0,3407.0
856.0,1.0,1.61,0.0,16.3,1776.0,4252.0
856.0,2.0,2.64,1.0,12.8,792.0,2075.0
856.0,1.0,0.99,0.0,6.3,2396.0,2412.0
856.0,1.0,2.16,2.46,14.76,4315.0,1773.0
856.0,1.0,1.15,2.32,11.62,2262.0,3586.0
856.0,1.0,0.7,0.0,5.3,2636.0,3412.0
856.0,1.0,2.0,4.95,24.75,230.0,98.0
856.0,1.0,1.3,0.0,11.8,1375.0,2664.0
856.0,1.0,1.1,0.0,11.8,2938.0,4027.0
856.0,1.0,0.6,2.0,8.8,2822.0,1662.0
856.0,2.0,1.25,1.36,8.16,339.0,2473.0
856.0,2.0,1.25,1.36,8.16,339.0,2473.0
857.0,1.0,1.5,2.15,12.95,3291.0,2202.0
857.0,1.0,1.36,0.0,10.3,2813.0,3487.0
857.0,1.0,0.4,0.95,5.75,3803.0,3470.0
857.0,1.0,0.9,1.85,11.15,3263.0,1204.0
857.0,2.0,2.28,4.7,23.5,3389.0,3262.0
857.0,2.0,2.28,4.7,23.5,3389.0,3262.0
857.0,1.0,2.28,4.7,23.5,3389.0,3262.0
857.0,1.0,0.51,1.0,6.3,2137.0,3363.0
857.0,1.0,0.99,0.0,7.3,1419.0,2883.0
857.0,2.0,1.68,2.96,17.76,423.0,3210.0
857.0,2.0,1.5,3.06,18.36,2996.0,1221.0
857.0,2.0,1.5,3.06,18.36,2996.0,1221.0
857.0,1.0,1.5,3.06,18.36,2996.0,1221.0
857.0,2.0,1.2,0.0,7.3,1165.0,4242.0
857.0,1.0,3.03,0.0,18.3,2699.0,2119.0
857.0,1.0,2.2,0.0,7.3,2690.0,1307.0
857.0,2.0,0.95,2.0,11.8,3688.0,3403.0
857.0,2.0,0.94,0.0,7.3,2578.0,2815.0
857.0,1.0,0.94,0.0,7.3,2578.0,2815.0
857.0,1.0,0.97,0.0,9.8,3232.0,791.0
857.0,2.0,0.77,0.0,10.8,2996.0,3232.0
857.0,2.0,0.77,0.0,10.8,2996.0,3232.0
857.0,2.0,0.77,0.0,10.8,2996.0,3232.0
857.0,1.0,2.4,3.16,18.96,2044.0,450.0
857.0,1.0,3.77,3.76,22.56,258.0,2866.0
857.0,1.0,0.85,1.66,9.96,554.0,2050.0
857.0,1.0,2.6,4.55,27.35,3172.0,1219.0
857.0,2.0,10.09,0.0,49.8,163.0,1882.0
857.0,1.0,2.12,2.26,13.56,2141.0,4271.0
857.0,1.0,0.72,0.0,4.8,2547.0,3306.0
857.0,1.0,0.6,1.26,7.56,1368.0,480.0
857.0,1.0,0.9,2.75,16.55,59.0,794.0
857.0,1.0,1.07,1.26,7.56,3667.0,2680.0
857.0,1.0,2.31,3.26,19.56,3209.0,2610.0
857.0,1.0,1.29,0.0,10.3,507.0,1192.0
857.0,1.0,2.09,2.7,18.0,889.0,618.0
857.0,1.0,0.83,0.0,8.3,3650.0,2398.0
857.0,2.0,2.7,3.25,19.55,3090.0,2395.0
857.0,2.0,0.52,0.0,5.8,4278.0,2882.0
857.0,2.0,0.52,0.0,5.8,4278.0,2882.0
857.0,1.0,2.32,0.0,13.8,3389.0,3798.0
857.0,1.0,4.5,1.7,30.0,2575.0,2419.0
857.0,1.0,1.71,2.16,12.96,2220.0,518.0
857.0,2.0,1.15,0.0,8.8,1205.0,3142.0
857.0,1.0,1.15,0.0,8.8,1205.0,3142.0
857.0,1.0,0.9,0.0,11.8,777.0,2248.0
857.0,2.0,0.76,1.76,10.56,719.0,592.0
857.0,1.0,0.23,2.19,9.49,2312.0,3257.0
857.0,1.0,0.8,1.45,8.75,1869.0,3372.0
857.0,1.0,1.2,2.95,17.75,739.0,3347.0
857.0,1.0,2.3,3.7,18.5,1539.0,3125.0
857.0,1.0,0.9,1.3,6.6,1000.0,1951.0
857.0,1.0,1.12,0.0,6.3,1252.0,1080.0
857.0,1.0,1.37,0.0,9.8,2776.0,877.0
857.0,1.0,0.17,0.0,3.8,1596.0,487.0
857.0,2.0,1.2,2.25,13.55,805.0,249.0
857.0,2.0,1.18,2.16,12.96,3205.0,3485.0
857.0,2.0,2.5,2.95,17.75,3776.0,3694.0
857.0,1.0,1.66,3.0,13.3,4485.0,1297.0
857.0,1.0,1.3,1.65,9.95,886.0,996.0
857.0,2.0,2.4,5.04,21.84,4361.0,1205.0
857.0,2.0,2.4,5.04,21.84,4361.0,1205.0
857.0,1.0,2.4,5.04,21.84,4361.0,1205.0
857.0,1.0,3.7,5.05,25.35,1376.0,1177.0
857.0,1.0,1.0,1.85,11.15,1142.0,3169.0
857.0,2.0,2.9,0.0,14.8,3326.0,1304.0
857.0,1.0,2.9,0.0,14.8,3326.0,1304.0
857.0,1.0,1.6,1.85,11.15,2398.0,2888.0
857.0,1.0,0.62,1.16,6.96,1324.0,1339.0
857.0,1.0,3.9,0.0,28.8,3196.0,1021.0
857.0,1.0,1.3,2.0,15.3,2891.0,3391.0
858.0,2.0,0.5,0.0,6.8,1289.0,2118.0
858.0,1.0,1.2,2.75,12.05,3006.0,1256.0
858.0,1.0,5.7,2.0,22.3,1751.0,3650.0
858.0,1.0,1.8,0.0,16.3,1581.0,1720.0
858.0,2.0,0.43,0.0,5.3,3657.0,3382.0
858.0,1.0,0.43,0.0,5.3,3657.0,3382.0
858.0,1.0,0.9,1.66,9.96,1416.0,2220.0
858.0,1.0,0.9,1.0,10.3,488.0,4381.0
858.0,1.0,0.85,1.1,8.4,480.0,2994.0
858.0,1.0,0.3,0.95,5.75,2071.0,3150.0
858.0,1.0,1.46,0.0,11.3,1285.0,1559.0
858.0,1.0,0.69,1.6,13.4,2276.0,3954.0
858.0,1.0,5.9,4.46,26.76,2398.0,770.0
858.0,1.0,0.7,1.0,6.8,6.0,3145.0
858.0,1.0,1.3,1.0,9.3,2150.0,3009.0
858.0,2.0,0.7,0.0,7.3,827.0,2541.0
858.0,2.0,0.7,0.0,7.3,827.0,2541.0
858.0,1.0,1.95,2.16,12.96,3660.0,470.0
858.0,1.0,0.9,0.0,7.3,1834.0,2238.0
858.0,1.0,1.2,0.0,13.3,2680.0,1670.0
858.0,1.0,1.3,2.85,17.15,2262.0,530.0
858.0,2.0,0.9,0.0,6.8,3445.0,1650.0
858.0,2.0,0.9,0.0,6.8,3445.0,1650.0
858.0,1.0,0.9,0.0,7.3,3654.0,109.0
858.0,1.0,4.1,2.0,20.3,1197.0,633.0
858.0,1.0,0.68,0.0,8.8,572.0,2787.0
858.0,1.0,0.7,0.0,6.8,2554.0,675.0
858.0,2.0,0.6,1.0,9.3,3346.0,1885.0
858.0,1.0,3.5,5.0,28.8,232.0,3623.0
858.0,1.0,0.4,0.0,5.8,1579.0,2504.0
858.0,2.0,0.6,2.25,13.55,2264.0,3210.0
858.0,1.0,0.9,2.3,10.1,1342.0,2405.0
858.0,2.0,0.57,0.0,4.8,3123.0,1077.0
858.0,1.0,2.45,3.0,19.3,1354.0,1209.0
858.0,2.0,2.0,0.0,14.3,3272.0,2405.0
858.0,2.0,2.0,0.0,14.3,3272.0,2405.0
858.0,1.0,2.6,1.0,12.8,2947.0,3002.0
858.0,2.0,1.12,0.0,8.3,3197.0,1185.0
858.0,2.0,1.12,0.0,8.3,3197.0,1185.0
858.0,1.0,1.12,0.0,8.3,3197.0,1185.0
858.0,1.0,0.7,1.35,8.15,3249.0,3274.0
858.0,1.0,0.57,0.96,5.76,738.0,175.0
858.0,1.0,0.4,1.06,6.36,2070.0,1335.0
858.0,1.0,0.8,1.35,8.15,4378.0,601.0
858.0,1.0,2.18,3.16,18.96,2151.0,2997.0
858.0,2.0,6.26,3.75,29.05,2769.0,2780.0
858.0,2.0,6.26,3.75,29.05,2769.0,2780.0
858.0,1.0,6.26,3.75,29.05,2769.0,2780.0
858.0,1.0,3.26,0.0,24.3,3417.0,1032.0
858.0,1.0,2.13,3.95,19.75,4.0,2896.0
858.0,2.0,0.5,0.0,6.3,2891.0,3683.0
858.0,1.0,1.48,0.88,10.68,2657.0,1073.0
858.0,2.0,0.14,1.2,6.0,1355.0,228.0
858.0,2.0,0.14,1.2,6.0,1355.0,228.0
858.0,2.0,0.14,1.2,6.0,1355.0,228.0
858.0,1.0,2.47,2.76,16.56,3726.0,3521.0
858.0,1.0,3.7,3.0,25.3,448.0,4028.0
858.0,1.0,0.9,1.0,8.3,2042.0,4386.0
858.0,1.0,1.15,0.0,8.3,2689.0,1409.0
858.0,1.0,0.6,0.0,5.8,512.0,3006.0
858.0,1.0,2.93,0.0,15.8,3257.0,3848.0
858.0,1.0,1.71,0.0,10.3,2634.0,2999.0
858.0,2.0,1.4,1.0,13.3,189.0,2398.0
858.0,1.0,1.4,1.0,13.3,189.0,2398.0
858.0,2.0,2.1,2.58,23.38,2822.0,2951.0
858.0,2.0,2.1,2.58,23.38,2822.0,2951.0
858.0,1.0,2.1,2.58,23.38,2822.0,2951.0
858.0,2.0,0.38,1.44,6.24,21.0,1352.0
858.0,2.0,0.38,1.44,6.24,21.0,1352.0
858.0,2.0,0.38,1.44,6.24,21.0,1352.0
858.0,1.0,3.0,4.25,18.55,2909.0,2392.0
858.0,1.0,0.6,2.0,7.8,2613.0,1165.0
858.0,2.0,1.04,1.56,9.36,489.0,97.0
858.0,2.0,1.04,1.56,9.36,489.0,97.0
858.0,1.0,1.04,1.56,9.36,489.0,97.0
858.0,1.0,3.58,3.96,23.76,488.0,2559.0
858.0,1.0,3.46,4.06,24.36,248.0,3849.0
858.0,1.0,1.91,2.0,11.3,2969.0,3148.0
858.0,1.0,1.4,0.0,14.8,4274.0,2380.0
858.0,1.0,0.8,1.0,9.3,1411.0,2243.0
858.0,1.0,1.8,2.65,15.95,1670.0,4023.0
859.0,1.0,0.94,0.0,5.3,842.0,3801.0
859.0,2.0,4.01,0.0,16.3,499.0,4386.0
859.0,1.0,2.3,0.0,14.3,1692.0,718.0
859.0,1.0,0.5,1.15,6.95,1667.0,4438.0
859.0,2.0,1.0,1.5,9.3,2541.0,1073.0
859.0,2.0,2.16,0.0,13.8,2083.0,118.0
859.0,2.0,0.54,1.26,7.56,631.0,4424.0
859.0,2.0,0.53,1.0,10.3,3227.0,3341.0
859.0,2.0,0.53,1.0,10.3,3227.0,3341.0
859.0,1.0,0.53,1.0,10.3,3227.0,3341.0
859.0,2.0,0.7,1.58,7.88,4361.0,3154.0
859.0,2.0,0.7,1.58,7.88,4361.0,3154.0
859.0,2.0,0.7,1.58,7.88,4361.0,3154.0
859.0,1.0,1.19,2.06,12.36,4271.0,2128.0
859.0,1.0,0.7,0.0,9.8,3227.0,1286.0
859.0,1.0,1.1,0.9,9.7,226.0,2936.0
859.0,1.0,1.0,0.0,8.3,1319.0,2056.0
859.0,1.0,1.5,1.65,9.95,489.0,2541.0
859.0,1.0,3.04,4.0,34.8,224.0,4188.0
859.0,2.0,1.15,2.46,14.76,3567.0,1666.0
859.0,1.0,2.15,0.0,15.8,2903.0,2275.0
859.0,1.0,6.34,6.16,36.96,1419.0,3585.0
859.0,1.0,1.2,0.0,7.3,3952.0,2262.0
859.0,1.0,3.2,0.0,17.3,691.0,2005.0
859.0,2.0,0.06,0.96,5.76,2960.0,1692.0
859.0,1.0,0.06,0.96,5.76,2960.0,1692.0
859.0,1.0,1.2,0.7,8.0,339.0,4438.0
859.0,1.0,3.6,0.0,15.8,1698.0,2292.0
859.0,1.0,3.58,5.06,30.36,109.0,4438.0
859.0,2.0,1.13,2.16,12.96,4136.0,3175.0
859.0,2.0,1.13,2.16,12.96,4136.0,3175.0
859.0,2.0,1.0,0.0,7.8,4239.0,2984.0
859.0,2.0,1.0,0.0,7.8,4239.0,2984.0
859.0,2.0,0.4,0.0,6.8,1293.0,3121.0
859.0,1.0,1.41,0.0,8.3,189.0,102.0
859.0,2.0,1.56,0.0,9.3,489.0,2891.0
859.0,2.0,1.56,0.0,9.3,489.0,2891.0
859.0,2.0,1.56,0.0,9.3,489.0,2891.0
859.0,1.0,0.2,0.0,4.3,3358.0,3540.0
859.0,1.0,1.52,2.26,13.56,3232.0,1287.0
859.0,1.0,2.9,3.45,20.75,4172.0,1483.0
859.0,2.0,0.74,0.0,8.8,488.0,4032.0
859.0,1.0,0.74,0.0,8.8,488.0,4032.0
859.0,1.0,3.45,0.0,17.8,2582.0,1080.0
859.0,1.0,1.96,0.0,12.3,644.0,1366.0
859.0,2.0,1.35,2.26,13.56,3244.0,2969.0
859.0,1.0,1.35,2.26,13.56,3244.0,2969.0
859.0,1.0,6.26,0.0,21.8,2942.0,3663.0
859.0,2.0,1.17,1.96,11.76,216.0,3699.0
859.0,1.0,1.17,1.96,11.76,216.0,3699.0
859.0,1.0,1.58,0.0,12.3,2313.0,3611.0
859.0,1.0,2.1,0.0,16.8,3090.0,3121.0
859.0,1.0,0.5,0.0,6.3,3211.0,2119.0
859.0,2.0,1.72,3.7,18.5,719.0,2349.0
859.0,2.0,1.72,3.7,18.5,719.0,2349.0
859.0,2.0,1.72,3.7,18.5,719.0,2349.0
859.0,1.0,2.52,0.0,11.3,1121.0,2675.0
859.0,1.0,0.6,1.35,8.15,2430.0,3517.0
859.0,1.0,1.0,1.8,9.1,2544.0,146.0
859.0,2.0,1.42,1.25,11.05,3070.0,2575.0
859.0,2.0,1.42,1.25,11.05,3070.0,2575.0
859.0,1.0,1.42,1.25,11.05,3070.0,2575.0
859.0,1.0,1.48,0.0,10.3,1923.0,2932.0
859.0,1.0,1.3,1.55,9.35,2218.0,1194.0
859.0,2.0,1.8,1.85,11.15,694.0,1091.0
859.0,1.0,1.8,1.85,11.15,694.0,1091.0
859.0,1.0,0.47,1.5,12.3,1355.0,2119.0
859.0,2.0,0.58,1.0,7.3,2874.0,3141.0
859.0,1.0,1.52,1.86,11.16,888.0,4413.0
859.0,1.0,2.85,3.82,19.12,3249.0,999.0
859.0,1.0,1.79,3.54,15.34,1078.0,109.0
859.0,2.0,1.08,1.56,9.36,2635.0,2602.0
859.0,2.0,1.08,1.56,9.36,2635.0,2602.0
859.0,2.0,1.08,1.56,9.36,2635.0,2602.0
859.0,1.0,1.31,0.0,13.3,2151.0,2201.0
859.0,1.0,0.7,0.0,5.8,1024.0,1385.0
859.0,1.0,1.0,1.95,11.75,3209.0,738.0
859.0,1.0,2.1,2.85,17.15,1675.0,2244.0
859.0,1.0,2.24,0.0,16.3,3255.0,2119.0
859.0,2.0,10.2,6.95,41.75,2183.0,3642.0
860.0,2.0,0.9,0.0,10.8,2862.0,3269.0
860.0,1.0,0.9,0.0,10.8,2862.0,3269.0
860.0,1.0,0.6,0.96,5.76,3286.0,3336.0
860.0,2.0,2.66,0.0,19.8,3093.0,4300.0
860.0,2.0,2.66,0.0,19.8,3093.0,4300.0
860.0,1.0,2.66,0.0,19.8,3093.0,4300.0
860.0,1.0,0.34,0.0,3.8,654.0,1922.0
860.0,1.0,3.77,0.0,22.8,1125.0,3794.0
860.0,1.0,1.81,1.86,11.16,1711.0,1883.0
860.0,1.0,1.46,2.2,11.0,3261.0,2698.0
860.0,2.0,1.4,1.5,15.8,1536.0,3247.0
860.0,1.0,1.3,1.25,9.55,3220.0,3274.0
860.0,1.0,0.45,1.89,8.19,3466.0,3129.0
860.0,1.0,1.5,0.0,8.3,109.0,2994.0
860.0,1.0,1.49,2.46,14.76,623.0,2315.0
860.0,2.0,0.92,2.32,11.62,1341.0,388.0
860.0,1.0,1.1,0.0,9.8,2736.0,1110.0
860.0,1.0,1.0,0.0,9.3,3419.0,3388.0
860.0,2.0,0.94,0.0,6.3,2978.0,3432.0
860.0,2.0,0.94,0.0,6.3,2978.0,3432.0
860.0,1.0,0.94,0.0,6.3,2978.0,3432.0
